category,name,latitude,longitude,is_closed,rating,url,review_count,transactions,address,zip_code
himalayan,Cuisine of Nepal,37.74097,-122.42318,False,4.5,https://www.yelp.com/biz/cuisine-of-nepal-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,546,"['pickup', 'restaurant_reservation', 'delivery']","['3486 Mission St', 'San Francisco, CA 94110']",94110
chinese,Mr Szechuan,37.74331,-122.47544,False,4.5,https://www.yelp.com/biz/mr-szechuan-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,202,"['pickup', 'restaurant_reservation', 'delivery']","['890 Taraval St', 'San Francisco, CA 94116']",94116
brasseries,Bluestem Brasserie,37.785985,-122.404921,False,4.0,https://www.yelp.com/biz/bluestem-brasserie-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1702,"['pickup', 'restaurant_reservation', 'delivery']","['One Yerba Buena Ln', 'San Francisco, CA 94103']",94103
korean,Purple Rice,37.771917,-122.430753,False,4.0,https://www.yelp.com/biz/purple-rice-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,58,[],"['509 Haight St', 'San Francisco, CA 94117']",94117
newamerican,Maven,37.7720561411384,-122.431929123925,False,4.0,https://www.yelp.com/biz/maven-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,685,[],"['598 Haight St', 'San Francisco, CA 94117']",94117
tapas,RM 212,37.7937299,-122.40437,False,4.5,https://www.yelp.com/biz/rm-212-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,397,['restaurant_reservation'],"['690 Sacramento St', 'San Francisco, CA 94111']",94111
sushi,Shizen Vegan Sushi Bar & Izakaya,37.768314,-122.421642,False,4.5,https://www.yelp.com/biz/shizen-vegan-sushi-bar-and-izakaya-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1573,['restaurant_reservation'],"['370 14th St', 'San Francisco, CA 94103']",94103
newamerican,Fifth Arrow,37.78756,-122.40959,False,4.5,https://www.yelp.com/biz/fifth-arrow-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,84,['restaurant_reservation'],"['430 Mason St', 'San Francisco, CA 94102']",94102
japanese,Goemon's,37.76393,-122.47438,False,4.5,https://www.yelp.com/biz/goemons-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,182,['restaurant_reservation'],"['1524 Irving St', 'San Francisco, CA 94122']",94122
italian,a Mano,37.776963880538,-122.423868469312,False,4.0,https://www.yelp.com/biz/a-mano-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,854,[],"['450 Hayes St', 'San Francisco, CA 94102']",94102
moroccan,Mourad Restaurant,37.78661,-122.4,False,4.5,https://www.yelp.com/biz/mourad-restaurant-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1033,[],"['140 New Montgomery St', 'Ste 1', 'San Francisco, CA 94105']",94105
dimsum,Palette Tea House,37.80585,-122.42292,False,4.0,https://www.yelp.com/biz/palette-tea-house-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,456,"['pickup', 'restaurant_reservation', 'delivery']","['900 N Point St', 'Ste B-201A', 'San Francisco, CA 94109']",94109
mexican,Nopalito,37.77343530099,-122.438993048014,False,4.0,https://www.yelp.com/biz/nopalito-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1856,[],"['306 Broderick St', 'San Francisco, CA 94117']",94117
italian,Emmy's Spaghetti Shack,37.7451515,-122.4205093,False,4.0,https://www.yelp.com/biz/emmys-spaghetti-shack-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,529,"['pickup', 'restaurant_reservation']","['3230 Mission St', 'San Francisco, CA 94110']",94110
italian,Credo,37.792134,-122.401989,False,4.0,https://www.yelp.com/biz/credo-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,863,"['pickup', 'restaurant_reservation']","['360 Pine St', 'San Francisco, CA 94104']",94104
cocktailbars,Dear Inga,37.76183,-122.42292,False,4.5,https://www.yelp.com/biz/dear-inga-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,39,[],"['3560 18th St', 'San Francisco, CA 94110']",94110
korean,JIJIME,37.7806549278456,-122.478949574806,False,4.5,https://www.yelp.com/biz/jijime-san-francisco-8?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,282,"['pickup', 'delivery']","['5524 Geary Blvd', 'San Francisco, CA 94121']",94121
italian,Roma Antica,37.79989,-122.4408,False,4.5,https://www.yelp.com/biz/roma-antica-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,560,"['pickup', 'delivery']","['3242 Scott St', 'San Francisco, CA 94123']",94123
mediterranean,Souvla,37.7745092706543,-122.437982037663,False,4.0,https://www.yelp.com/biz/souvla-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,434,[],"['531 Divisadero St', 'San Francisco, CA 94117']",94117
pizza,Pink Onion,37.76871,-122.41482,False,4.5,https://www.yelp.com/biz/pink-onion-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,363,"['pickup', 'restaurant_reservation', 'delivery']","['64 14th St', 'San Francisco, CA 94103']",94103
pizza,Little Star Pizza,37.77753,-122.43798,False,4.5,https://www.yelp.com/biz/little-star-pizza-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,2861,[],"['846 Divisadero St', 'San Francisco, CA 94117']",94117
newamerican,Serpentine,37.758100271937,-122.38818876502,False,4.0,https://www.yelp.com/biz/serpentine-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1516,[],"['2495 3rd St', 'San Francisco, CA 94107']",94107
french,Isa Restaurant,37.8001099,-122.43749,False,4.0,https://www.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,2033,"['pickup', 'restaurant_reservation', 'delivery']","['3324 Steiner St', 'San Francisco, CA 94123']",94123
korean,Surisan,37.80678,-122.41756,False,4.5,https://www.yelp.com/biz/surisan-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1788,"['pickup', 'restaurant_reservation']","['505 Beach St', 'San Francisco, CA 94133']",94133
newamerican,Causwells,37.8001342713833,-122.441983893514,False,4.0,https://www.yelp.com/biz/causwells-san-francisco-5?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,742,['restaurant_reservation'],"['2346 Chestnut St', 'San Francisco, CA 94123']",94123
korean,Manna,37.76384,-122.46708,False,4.0,https://www.yelp.com/biz/manna-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1048,[],"['845 Irving St', 'San Francisco, CA 94122']",94122
tapasmallplates,barvale,37.77574,-122.43829,False,4.0,https://www.yelp.com/biz/barvale-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,322,[],"['661 Divisadero', 'San Francisco, CA 94117']",94117
italian,Fiorella -Clement,37.7819188861214,-122.484491206706,False,4.0,https://www.yelp.com/biz/fiorella-clement-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,430,[],"['2339 Clement St', 'San Francisco, CA 94121']",94121
asianfusion,Chubby Noodle,37.7997609,-122.4085676,False,4.0,https://www.yelp.com/biz/chubby-noodle-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,523,[],"['570 Green St', 'San Francisco, CA 94133']",94133
seafood,Crab House at Pier 39,37.8094268871436,-122.410365343094,False,3.5,https://www.yelp.com/biz/crab-house-at-pier-39-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,2197,[],"['203 C Pier 39', 'San Francisco, CA 94133']",94133
italian,Tratto,37.7867826774259,-122.411693133189,False,4.0,https://www.yelp.com/biz/tratto-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,538,['pickup'],"['501 Geary St', 'San Francisco, CA 94102']",94102
burmese,Burma Love,37.76961,-122.42205,False,4.0,https://www.yelp.com/biz/burma-love-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1156,"['pickup', 'delivery']","['211 Valencia St', 'San Francisco, CA 94103']",94103
spanish,Bellota,37.772,-122.40526,False,4.0,https://www.yelp.com/biz/bellota-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,606,[],"['888 Brannan St', 'San Francisco, CA 94103']",94103
cocktailbars,Sunset Cantina,37.7608517013843,-122.498777322471,False,4.5,https://www.yelp.com/biz/sunset-cantina-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,50,[],"['3414-3416 Judah St', 'San Francisco, CA 94122']",94122
korean,Zazang Korean Noodles,37.7831089496613,-122.441855818033,False,3.5,https://www.yelp.com/biz/zazang-korean-noodles-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,493,['restaurant_reservation'],"['2340 Geary Blvd', 'San Francisco, CA 94115']",94115
newamerican,Sorrel,37.7885614,-122.4461881,False,4.0,https://www.yelp.com/biz/sorrel-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,206,[],"['3228 Sacramento St', 'San Francisco, CA 94107']",94107
taiwanese,HoDaLa,37.7800054050483,-122.481684274971,False,4.0,https://www.yelp.com/biz/hodala-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,461,"['pickup', 'delivery']","['5801 Geary Blvd', 'San Francisco, CA 94121']",94121
newamerican,Lazy Bear,37.76041,-122.41969,False,4.5,https://www.yelp.com/biz/lazy-bear-san-francisco-5?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,595,[],"['3416 19th St', 'San Francisco, CA 94110']",94110
bars,80 90 Friendship Restaurant & Bar,37.78224,-122.48543,False,4.5,https://www.yelp.com/biz/80-90-friendship-restaurant-and-bar-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,35,"['restaurant_reservation', 'pickup', 'delivery']","['2428 Clement St', 'San Francisco, CA 94121']",94121
burmese,Inle Burmese Cuisine,37.7504635620095,-122.427493333333,False,4.0,https://www.yelp.com/biz/inle-burmese-cuisine-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,56,"['pickup', 'delivery']","['1298 Church St', 'San Francisco, CA 94114']",94114
chickenshop,The Bird,37.78724,-122.39995,False,4.0,https://www.yelp.com/biz/the-bird-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1682,[],"['115 New Montgomery St', 'San Francisco, CA 94105']",94105
pizza,Mozzeria,37.76489,-122.42488,False,4.5,https://www.yelp.com/biz/mozzeria-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,789,"['restaurant_reservation', 'pickup', 'delivery']","['3228 16th St', 'San Francisco, CA 94103']",94103
peruvian,Limón Rotisserie,37.7644157409668,-122.422134399414,False,3.5,https://www.yelp.com/biz/lim%C3%B3n-rotisserie-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,2506,['restaurant_reservation'],"['524 Valencia St', 'San Francisco, CA 94110']",94110
thai,Mangrove Kitchen,37.77251,-122.43696,False,4.0,https://www.yelp.com/biz/mangrove-kitchen-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,217,"['restaurant_reservation', 'pickup', 'delivery']","['312 Divisadero St', 'San Francisco, CA 94117']",94117
pizza,Square Pie Guys,37.779479,-122.4103136,False,4.5,https://www.yelp.com/biz/square-pie-guys-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,168,"['pickup', 'delivery']","['1077 Mission St', 'San Francisco, CA 94103']",94103
cafes,Pearl 6101,37.7838344,-122.4830463,False,4.5,https://www.yelp.com/biz/pearl-6101-san-francisco-6?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,215,[],"['6101 California St', 'San Francisco, CA 94121']",94121
korean,SSAL,37.79728333,-122.421945,False,4.5,https://www.yelp.com/biz/ssal-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,88,[],"['2226 Polk St', 'San Francisco, CA 94109']",94109
newamerican,Birdsong,37.7793175,-122.4105235,False,4.5,https://www.yelp.com/biz/birdsong-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,221,[],"['1085 Mission St', 'San Francisco, CA 94103']",94103
spanish,Bota Tapas & Paella Bar,37.786985807903,-122.411396958251,False,4.0,https://www.yelp.com/biz/bota-tapas-and-paella-bar-san-francisco-3?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,271,['restaurant_reservation'],"['490 Geary St', 'San Francisco, CA 94102']",94102
speakeasies,The Pawn Shop,37.78106,-122.40834,False,4.5,https://www.yelp.com/biz/the-pawn-shop-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,207,[],"['993 Mission St', 'San Francisco, CA 94103']",94103
thai,Marnee Thai,37.76513,-122.46671,False,4.0,https://www.yelp.com/biz/marnee-thai-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1633,"['restaurant_reservation', 'pickup', 'delivery']","['1243 9th Ave', 'San Francisco, CA 94122']",94122
portuguese,Uma Casa,37.74594,-122.42704,False,4.0,https://www.yelp.com/biz/uma-casa-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,272,['delivery'],"['1550 Church St', 'San Francisco, CA 94131']",94131
filipino,Señor Sisig - Restaurant,37.757154,-122.421326,False,4.5,https://www.yelp.com/biz/se%C3%B1or-sisig-restaurant-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,39,[],"['990 Valencia St', 'San Francisco, CA 94110']",94110
gastropubs,Fermentation Lab,37.77852,-122.41561,False,4.5,https://www.yelp.com/biz/fermentation-lab-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,277,[],"['1230 Market St', 'San Francisco, CA 94102']",94102
seafood,Waterbar,37.7900429,-122.3886065,False,3.5,https://www.yelp.com/biz/waterbar-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,3018,[],"['399 The Embarcadero', 'San Francisco, CA 94105']",94105
vietnamese,The Slanted Door,37.7961824442073,-122.39369675517,False,3.5,https://www.yelp.com/biz/the-slanted-door-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,5639,[],"['1 Ferry Bldg', 'Ste 3', 'San Francisco, CA 94111']",94111
indpak,Rose Indian Cuisine,37.762469,-122.465914,False,5.0,https://www.yelp.com/biz/rose-indian-cuisine-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,37,"['pickup', 'delivery']","['1386 9th Ave', 'San Francisco, CA 94122']",94122
ramen,Orenchi Beyond,37.770339531576,-122.422793101852,False,4.0,https://www.yelp.com/biz/orenchi-beyond-san-francisco-6?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,637,['restaurant_reservation'],"['174 Valencia St', 'San Francisco, CA 94103']",94103
tacos,Tacos El Patron,37.748949,-122.416138,False,4.5,https://www.yelp.com/biz/tacos-el-patron-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,84,[],"['1500 S Van Ness Ave', 'Ste 100', 'San Francisco, CA 94110']",94110
vegetarian,Wildseed,37.797643,-122.432446,False,4.5,https://www.yelp.com/biz/wildseed-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,166,['restaurant_reservation'],"['2000 Union St', 'San Francisco, CA 94123']",94123
wine_bars,Scopo Divino,37.78829,-122.44078,False,4.5,https://www.yelp.com/biz/scopo-divino-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,237,['restaurant_reservation'],"['2800 California St', 'San Francisco, CA 94115']",94115
newamerican,Sutro's at The Cliff House,37.77841,-122.51443,False,3.5,https://www.yelp.com/biz/sutros-at-the-cliff-house-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1390,[],"['1090 Point Lobos Ave', 'San Francisco, CA 94121']",94121
italian,Barzotto,37.7525211773737,-122.420917153358,False,4.0,https://www.yelp.com/biz/barzotto-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,612,"['pickup', 'delivery']","['1270 Valencia St', 'San Francisco, CA 94110']",94110
japanese,Niku Steakhouse,37.7696671,-122.403567,False,4.0,https://www.yelp.com/biz/niku-steakhouse-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,203,[],"['61 Division St', 'San Francisco, CA 94103']",94103
greek,Souvla,37.77643,-122.425,False,4.0,https://www.yelp.com/biz/souvla-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1342,[],"['517 Hayes St', 'San Francisco, CA 94102']",94102
